time,gFx,gFy,gFz,TgF
61.729756695,-0.0644,0.0011,1.0294,1.031
61.732087737,-0.0639,0.0008,1.0304,1.032
61.734024664,-0.0634,0.0008,1.0317,1.034
61.736564039,-0.0634,0.0008,1.0337,1.036
61.738830498,-0.0639,0.0006,1.0359,1.038
61.741254456,-0.0639,0.0006,1.0376,1.040
61.743397373,-0.0639,0.0006,1.0386,1.041
61.745227998,-0.0639,0.0006,1.0401,1.042
61.747458518,-0.0636,0.0008,1.0424,1.044
61.749687008,-0.0631,0.0008,1.0449,1.047
61.751832893,-0.0626,0.0008,1.0469,1.049
61.752424925,-0.0619,0.0011,1.0474,1.049
61.754997581,-0.0616,0.0013,1.0471,1.049
61.756656227,-0.0619,0.0018,1.0461,1.048
61.760119925,-0.0624,0.0021,1.0446,1.046
61.761617633,-0.0631,0.0018,1.0426,1.045
61.766430289,-0.0634,0.0018,1.0412,1.043
61.767296435,-0.0636,0.0018,1.0397,1.042
61.767888831,-0.0641,0.0016,1.0382,1.040
61.769915029,-0.0649,0.0011,1.0362,1.038
61.772240341,-0.0654,0.0008,1.0334,1.035
61.774690445,-0.0656,0.0008,1.0304,1.033
61.777081852,-0.0661,0.0008,1.0277,1.030
61.778967008,-0.0664,0.0008,1.0260,1.028
61.780240393,-0.0664,0.0008,1.0249,1.027
61.78261232,-0.0659,0.0008,1.0240,1.026
61.784855862,-0.0654,0.0008,1.0225,1.025
61.787162112,-0.0651,0.0008,1.0207,1.023
61.788500029,-0.0654,0.0008,1.0188,1.021
61.791038154,-0.0656,0.0008,1.0165,1.019
61.792383727,-0.0656,0.0008,1.0140,1.016
61.794722685,-0.0654,0.0006,1.0113,1.013
61.797103935,-0.0656,0.0003,1.0090,1.011
61.799443206,-0.0659,0.0001,1.0073,1.009
61.801666435,-0.0659,-0.0004,1.0058,1.008
61.802738258,-0.0651,-0.0007,1.0046,1.007
61.80521331,-0.0641,-0.0009,1.0038,1.006
61.807937425,-0.0636,-0.0014,1.0036,1.006
61.810575498,-0.0634,-0.0017,1.0038,1.006
61.81251331,-0.0631,-0.0017,1.0036,1.006
61.814893883,-0.0629,-0.0019,1.0028,1.005
61.81697956,-0.0624,-0.0022,1.0018,1.004
61.81835706,-0.0619,-0.0024,1.0018,1.004
61.819621748,-0.0619,-0.0024,1.0025,1.004
61.821566435,-0.0619,-0.0027,1.0038,1.006
61.823612112,-0.0616,-0.0027,1.0048,1.007
61.826644039,-0.0619,-0.0027,1.0058,1.008
61.828807373,-0.0619,-0.0024,1.0070,1.009
61.831167737,-0.0619,-0.0019,1.0083,1.010
61.832963935,-0.0616,-0.0017,1.0098,1.012
61.835025237,-0.0614,-0.0014,1.0118,1.014
61.837153727,-0.0611,-0.0009,1.0137,1.016
61.839422164,-0.0611,-0.0007,1.0162,1.018
61.842291643,-0.0614,-0.0002,1.0180,1.020
61.844065393,-0.0616,0.0001,1.0195,1.021
61.844793414,-0.0619,0.0003,1.0210,1.023
61.849650914,-0.0626,0.0003,1.0225,1.024
61.850561643,-0.0634,0.0003,1.0237,1.026
61.852317737,-0.0644,0.0003,1.0249,1.027
61.853883935,-0.0651,0.0006,1.0255,1.028
61.856133675,-0.0654,0.0008,1.0260,1.028
61.857888466,-0.0651,0.0013,1.0267,1.029
61.860402945,-0.0651,0.0016,1.0277,1.030
61.861948258,-0.0649,0.0016,1.0294,1.031
61.864935602,-0.0649,0.0016,1.0307,1.033
61.866618206,-0.0649,0.0018,1.0314,1.033
61.868761123,-0.0651,0.0021,1.0319,1.034
61.87111357,-0.0656,0.0021,1.0327,1.035
61.872585029,-0.0664,0.0021,1.0337,1.036
61.875477425,-0.0666,0.0016,1.0352,1.037
61.876547373,-0.0666,0.0013,1.0362,1.038
61.878495966,-0.0666,0.0008,1.0374,1.040
61.881041695,-0.0664,0.0006,1.0382,1.040
61.88319305,-0.0656,0.0003,1.0386,1.041
61.884584716,-0.0641,0.0001,1.0389,1.041
61.88709555,-0.0626,0.0001,1.0391,1.041
61.888669612,-0.0614,0.0001,1.0394,1.041
61.891649873,-0.0602,0.0003,1.0391,1.041
61.894220498,-0.0589,0.0006,1.0384,1.040
61.895604143,-0.0579,0.0011,1.0372,1.039
61.898171331,-0.0577,0.0013,1.0359,1.038
61.900385393,-0.0581,0.0016,1.0349,1.037
61.902275862,-0.0587,0.0016,1.0339,1.036
61.904083518,-0.0591,0.0016,1.0327,1.034
61.905904508,-0.0596,0.0013,1.0314,1.033
61.908473466,-0.0604,0.0008,1.0302,1.032
61.910640914,-0.0614,0.0006,1.0292,1.031
61.912899456,-0.0629,0.0001,1.0285,1.030
61.915258414,-0.0644,-0.0002,1.0272,1.029
61.916682633,-0.0651,-0.0004,1.0257,1.028
61.919067164,-0.0661,-0.0007,1.0240,1.026
61.920349352,-0.0666,-0.0009,1.0230,1.025
61.922827737,-0.0674,-0.0009,1.0220,1.024
61.925274977,-0.0678,-0.0009,1.0207,1.023
61.927482581,-0.0678,-0.0007,1.0190,1.021
61.92995107,-0.0678,-0.0002,1.0175,1.020
61.930803518,-0.0681,0.0001,1.0165,1.019
61.932833623,-0.0684,0.0003,1.0160,1.018
61.935391643,-0.0689,0.0003,1.0155,1.018
61.937695914,-0.0693,0.0006,1.0148,1.017
61.940074247,-0.0693,0.0008,1.0143,1.017
61.94191081,-0.0693,0.0008,1.0140,1.016
61.944280029,-0.0693,0.0006,1.0143,1.017
61.945915289,-0.0693,0.0006,1.0148,1.017
61.951055393,-0.0691,0.0003,1.0150,1.017
61.951913622,-0.0689,0.0003,1.0148,1.017
61.952509716,-0.0681,0.0003,1.0145,1.017
61.954556747,-0.0671,0.0003,1.0145,1.017
61.956900029,-0.0664,0.0001,1.0148,1.017
61.959147841,-0.0654,-0.0002,1.0152,1.017
61.960888206,-0.0649,-0.0004,1.0158,1.018
61.962810654,-0.0646,-0.0004,1.0162,1.018
61.964684039,-0.0644,-0.0002,1.0170,1.019
61.966319195,-0.0639,-0.0002,1.0173,1.019
61.96944482,-0.0636,-0.0002,1.0175,1.019
61.971637581,-0.0631,0.0001,1.0173,1.019
61.973852008,-0.0626,0.0001,1.0167,1.019
61.976944768,-0.0619,0.0001,1.0155,1.017
61.97745857,-0.0611,0.0001,1.0143,1.016
61.97965857,-0.0602,0.0001,1.0128,1.015
61.981915237,-0.0594,0.0001,1.0113,1.013
61.984243675,-0.0587,-0.0002,1.0105,1.012
61.986110914,-0.0581,-0.0002,1.0095,1.011
61.987211852,-0.0581,-0.0002,1.0088,1.010
61.990427529,-0.0579,-0.0002,1.0078,1.009
61.992623675,-0.0577,-0.0002,1.0073,1.009
61.993634404,-0.0574,-0.0002,1.0073,1.009
61.996223362,-0.0577,0.0001,1.0075,1.009
61.998307216,-0.0577,0.0003,1.0075,1.009
62.000633154,-0.0579,0.0003,1.0070,1.009
62.002852008,-0.0587,0.0006,1.0063,1.008
62.003923883,-0.0599,0.0006,1.0055,1.007
62.006655914,-0.0611,0.0006,1.0046,1.006
62.008918675,-0.0621,0.0008,1.0028,1.005
62.011486539,-0.0631,0.0008,1.0010,1.003
62.012484768,-0.0639,0.0011,0.9993,1.001
62.015215602,-0.0646,0.0011,0.9981,1.000
62.016585185,-0.0649,0.0013,0.9973,0.999
62.019346643,-0.0651,0.0016,0.9966,0.999
62.02140581,-0.0651,0.0016,0.9958,0.998
62.02421456,-0.0649,0.0018,0.9951,0.997
62.02667305,-0.0649,0.0018,0.9948,0.997
62.028257164,-0.0646,0.0018,0.9946,0.997
62.03048956,-0.0641,0.0018,0.9943,0.996
62.032762477,-0.0636,0.0016,0.9943,0.996
62.033404508,-0.0631,0.0013,0.9941,0.996
62.036035914,-0.0626,0.0008,0.9936,0.996
62.038172841,-0.0621,0.0006,0.9931,0.995
62.03962081,-0.0616,0.0006,0.9923,0.994
62.04264581,-0.0614,0.0006,0.9916,0.993
62.044817372,-0.0609,0.0006,0.9911,0.993
62.046877477,-0.0602,0.0006,0.9904,0.992
62.051530133,-0.0596,0.0006,0.9901,0.992
62.052373414,-0.0591,0.0003,0.9898,0.992
62.053098414,-0.0587,0.0003,0.9901,0.992
62.055474508,-0.0584,0.0001,0.9904,0.992
62.058287529,-0.0584,0.0001,0.9904,0.992
62.059946279,-0.0591,-0.0002,0.9901,0.992
62.061085654,-0.0599,-0.0004,0.9896,0.991
62.063172737,-0.0606,-0.0004,0.9889,0.991
62.065492893,-0.0611,-0.0007,0.9881,0.990
62.067909716,-0.0616,-0.0009,0.9874,0.989
62.070159143,-0.0619,-0.0012,0.9866,0.989
62.07227555,-0.0619,-0.0012,0.9859,0.988
62.074806435,-0.0619,-0.0009,0.9851,0.987
62.076754716,-0.0619,-0.0007,0.9841,0.986
62.078863102,-0.0616,-0.0004,0.9834,0.985
62.080458102,-0.0616,-0.0002,0.9831,0.985
62.082762372,-0.0619,0.0001,0.9834,0.985
62.084863883,-0.0624,0.0001,0.9839,0.986
62.087022737,-0.0626,0.0001,0.9841,0.986
62.088332789,-0.0624,0.0001,0.9846,0.987
62.09089232,-0.0624,-0.0002,0.9849,0.987
62.09232482,-0.0621,-0.0002,0.9854,0.987
62.095274872,-0.0619,-0.0002,0.9859,0.988
62.096432685,-0.0614,-0.0004,0.9861,0.988
62.098660862,-0.0606,-0.0004,0.9864,0.988
62.10118607,-0.0606,-0.0004,0.9864,0.988
62.103447216,-0.0609,-0.0004,0.9866,0.988
62.105646904,-0.0611,-0.0004,0.9864,0.988
62.108200237,-0.0614,-0.0002,0.9861,0.988
62.109542164,-0.0619,-0.0002,0.9861,0.988
62.11211982,-0.0624,-0.0004,0.9864,0.988
62.11531081,-0.0629,-0.0007,0.9866,0.989
62.116552477,-0.0631,-0.0009,0.9871,0.989
62.118172268,-0.0631,-0.0012,0.9874,0.989
62.120614716,-0.0631,-0.0012,0.9874,0.989
62.122748466,-0.0634,-0.0012,0.9876,0.990
62.123409925,-0.0631,-0.0012,0.9879,0.990
62.126710758,-0.0626,-0.0009,0.9876,0.990
62.1287768,-0.0621,-0.0012,0.9876,0.990
62.130995289,-0.0619,-0.0014,0.9879,0.990
62.132595445,-0.0619,-0.0017,0.9879,0.990
62.134982789,-0.0621,-0.0014,0.9879,0.990
62.137175758,-0.0621,-0.0014,0.9874,0.989
62.139444872,-0.0624,-0.0014,0.9864,0.988
62.142332164,-0.0631,-0.0012,0.9861,0.988
62.142892112,-0.0639,-0.0009,0.9859,0.988
62.145627112,-0.0644,-0.0007,0.9856,0.988
62.147579925,-0.0644,-0.0004,0.9849,0.987
62.150671591,-0.0639,-0.0002,0.9841,0.986
62.151477633,-0.0634,0.0003,0.9836,0.986
62.153947216,-0.0629,0.0006,0.9831,0.985
62.155539664,-0.0624,0.0011,0.9826,0.985
62.15800331,-0.0619,0.0013,0.9821,0.984
62.160246122,-0.0619,0.0013,0.9814,0.983
62.161883883,-0.0616,0.0013,0.9806,0.983
62.164383049,-0.0619,0.0011,0.9801,0.982
62.168389508,-0.0621,0.0011,0.9799,0.982
62.169170654,-0.0626,0.0008,0.9794,0.981
62.171003414,-0.0624,0.0008,0.9784,0.980
62.172930185,-0.0624,0.0008,0.9774,0.979
62.175131852,-0.0621,0.0011,0.9762,0.978
62.17678982,-0.0616,0.0011,0.9749,0.977
62.179304716,-0.0611,0.0013,0.9739,0.976
62.181170549,-0.0606,0.0016,0.9732,0.975
62.183449716,-0.0602,0.0018,0.9722,0.974
62.186033622,-0.0599,0.0021,0.9714,0.973
62.186544664,-0.0599,0.0021,0.9707,0.973
62.189046747,-0.0602,0.0021,0.9702,0.972
62.191378622,-0.0606,0.0018,0.9697,0.972
62.193922216,-0.0614,0.0016,0.9694,0.971
62.195078987,-0.0619,0.0013,0.9689,0.971
62.197547789,-0.0619,0.0011,0.9685,0.970
62.199951747,-0.0614,0.0008,0.9679,0.970
62.202268831,-0.0609,0.0006,0.9674,0.969
62.204323466,-0.0606,0.0006,0.9664,0.968
62.205262529,-0.0599,0.0006,0.9657,0.968
62.20720857,-0.0594,0.0006,0.9652,0.967
62.209948206,-0.0589,0.0006,0.9647,0.966
62.212295081,-0.0587,0.0008,0.9645,0.966
62.214854404,-0.0587,0.0008,0.9645,0.966
62.217064612,-0.0591,0.0008,0.9645,0.966
62.219639143,-0.0599,0.0011,0.9642,0.966
62.220853154,-0.0604,0.0011,0.9642,0.966
62.22307706,-0.0606,0.0011,0.9645,0.966
62.224544977,-0.0606,0.0008,0.9649,0.967
62.22730982,-0.0606,0.0008,0.9657,0.968
62.230347477,-0.0604,0.0006,0.9659,0.968
62.231676174,-0.0602,0.0003,0.9657,0.968
62.233995341,-0.0599,0.0001,0.9655,0.967
62.236021122,-0.0594,0.0001,0.9652,0.967
62.237921539,-0.0589,0.0001,0.9652,0.967
62.24006857,-0.0587,0.0001,0.9652,0.967
62.241710341,-0.0587,0.0001,0.9652,0.967
62.244206435,-0.0589,0.0001,0.9649,0.967
62.247854352,-0.0591,0.0001,0.9647,0.967
62.248428727,-0.0596,0.0001,0.9642,0.966
62.25275456,-0.0602,0.0001,0.9642,0.966
62.253497529,-0.0609,-0.0002,0.9645,0.966
62.254112008,-0.0614,-0.0002,0.9649,0.967
62.256421747,-0.0621,-0.0002,0.9649,0.967
62.258914091,-0.0621,-0.0004,0.9647,0.967
62.260952581,-0.0621,-0.0004,0.9642,0.966
62.262205133,-0.0621,-0.0009,0.9637,0.966
62.263859612,-0.0619,-0.0009,0.9637,0.966
62.266552424,-0.0616,-0.0012,0.9634,0.965
62.268169039,-0.0609,-0.0012,0.9630,0.965
62.270804456,-0.0604,-0.0009,0.9622,0.964
62.273022737,-0.0604,-0.0009,0.9615,0.963
62.275599456,-0.0602,-0.0007,0.9607,0.963
62.278191591,-0.0602,-0.0007,0.9602,0.962
62.280423466,-0.0604,-0.0007,0.9597,0.962
62.281714872,-0.0606,-0.0007,0.9595,0.961
62.283440914,-0.0611,-0.0007,0.9590,0.961
62.286131435,-0.0611,-0.0007,0.9585,0.960
62.288321747,-0.0611,-0.0007,0.9580,0.960
62.289985549,-0.0611,-0.0007,0.9575,0.959
62.292471695,-0.0609,-0.0007,0.9570,0.959
62.29462581,-0.0609,-0.0007,0.9562,0.958
62.295668727,-0.0602,-0.0007,0.9555,0.957
62.298461018,-0.0594,-0.0009,0.9545,0.956
62.301564924,-0.0589,-0.0007,0.9535,0.955
62.302878622,-0.0587,-0.0007,0.9525,0.954
62.304178258,-0.0581,-0.0009,0.9518,0.954
62.306417268,-0.0577,-0.0007,0.9510,0.953
62.308762164,-0.0572,-0.0007,0.9505,0.952
62.311379299,-0.0569,-0.0007,0.9500,0.952
62.313847893,-0.0569,-0.0007,0.9500,0.952
62.316477529,-0.0569,-0.0007,0.9498,0.951
62.317084091,-0.0572,-0.0007,0.9498,0.951
62.318592216,-0.0572,-0.0004,0.9493,0.951
62.321133258,-0.0574,-0.0004,0.9493,0.951
62.323584508,-0.0577,-0.0007,0.9490,0.951
62.326231174,-0.0577,-0.0007,0.9485,0.950
62.328630862,-0.0577,-0.0007,0.9483,0.950
62.330817477,-0.0577,-0.0007,0.9480,0.950
62.333170549,-0.0577,-0.0007,0.9475,0.949
62.334944456,-0.0574,-0.0007,0.9473,0.949
62.336059768,-0.0572,-0.0007,0.9470,0.949
62.338325914,-0.0569,-0.0007,0.9470,0.949
62.340661852,-0.0569,-0.0007,0.9470,0.949
62.343169195,-0.0572,-0.0007,0.9475,0.949
62.343656956,-0.0574,-0.0007,0.9475,0.949
62.346394768,-0.0579,-0.0004,0.9478,0.950
62.348772945,-0.0584,-0.0004,0.9480,0.950
62.351041174,-0.0591,-0.0004,0.9483,0.950
62.352615185,-0.0599,-0.0002,0.9483,0.950
62.354969352,-0.0602,0.0001,0.9480,0.950
62.357227112,-0.0602,0.0003,0.9473,0.949
62.359745706,-0.0599,0.0003,0.9470,0.949
62.361880081,-0.0594,0.0006,0.9468,0.949
62.363997216,-0.0594,0.0006,0.9468,0.949
62.369913362,-0.0591,0.0006,0.9468,0.949
62.370715654,-0.0589,0.0003,0.9468,0.949
62.371251904,-0.0589,0.0001,0.9468,0.949
62.371741279,-0.0589,-0.0004,0.9468,0.949
62.374073987,-0.0591,-0.0004,0.9470,0.949
62.375683779,-0.0594,-0.0007,0.9470,0.949
62.378292893,-0.0591,-0.0007,0.9468,0.949
62.381156799,-0.0591,-0.0007,0.9465,0.948
62.383104039,-0.0591,-0.0007,0.9463,0.948
62.384787529,-0.0591,-0.0007,0.9458,0.948
62.387163831,-0.0591,-0.0004,0.9455,0.947
62.387704299,-0.0589,-0.0002,0.9453,0.947
62.390425549,-0.0587,0.0001,0.9453,0.947
62.392760497,-0.0587,0.0001,0.9455,0.947
62.395419404,-0.0587,0.0001,0.9453,0.947
62.396826799,-0.0584,-0.0002,0.9453,0.947
62.399427268,-0.0584,-0.0002,0.9453,0.947
62.401377268,-0.0584,-0.0004,0.9455,0.947
62.403669612,-0.0584,-0.0004,0.9458,0.948
62.406095601,-0.0584,-0.0004,0.9458,0.948
62.406870914,-0.0581,-0.0004,0.9455,0.947
62.409120393,-0.0579,-0.0004,0.9453,0.947
62.411647789,-0.0577,-0.0004,0.9448,0.947
62.413916851,-0.0579,-0.0004,0.9446,0.946
62.416857372,-0.0581,-0.0002,0.9440,0.946
62.417909039,-0.0584,-0.0002,0.9438,0.946
62.419948362,-0.0587,-0.0002,0.9433,0.945
62.421726695,-0.0591,-0.0002,0.9435,0.945
62.424054768,-0.0599,-0.0002,0.9438,0.946
62.425652372,-0.0604,-0.0002,0.9440,0.946
62.427350497,-0.0606,-0.0002,0.9443,0.946
62.430120393,-0.0609,-0.0002,0.9446,0.947
62.432389091,-0.0611,-0.0002,0.9448,0.947
62.434809612,-0.0611,-0.0004,0.9453,0.947
62.436417164,-0.0611,-0.0007,0.9455,0.948
62.438870706,-0.0611,-0.0007,0.9453,0.947
62.441147529,-0.0609,-0.0007,0.9450,0.947
62.442462581,-0.0611,-0.0009,0.9448,0.947
62.445441018,-0.0609,-0.0009,0.9443,0.946
62.447374091,-0.0609,-0.0009,0.9438,0.946
62.453653362,-0.0606,-0.0007,0.9435,0.945
62.454368883,-0.0609,-0.0007,0.9435,0.946
62.454684976,-0.0611,-0.0007,0.9438,0.946
62.45497331,-0.0616,-0.0004,0.9440,0.946
62.459050029,-0.0619,-0.0002,0.9443,0.946
62.459705445,-0.0619,-0.0002,0.9448,0.947
62.462234039,-0.0621,-0.0002,0.9450,0.947
62.463962372,-0.0621,0.0001,0.9453,0.947
62.465565445,-0.0619,0.0001,0.9453,0.947
62.467999924,-0.0609,0.0003,0.9450,0.947
62.470059404,-0.0602,0.0006,0.9446,0.946
62.472207789,-0.0594,0.0006,0.9443,0.946
62.473876956,-0.0589,0.0006,0.9443,0.946
62.476220758,-0.0581,0.0006,0.9440,0.946
62.478689976,-0.0577,0.0008,0.9440,0.946
62.479608987,-0.0574,0.0011,0.9443,0.946
62.481971904,-0.0577,0.0011,0.9448,0.947
62.484305029,-0.0577,0.0011,0.9458,0.948
62.486775758,-0.0577,0.0013,0.9463,0.948
62.488629924,-0.0579,0.0011,0.9470,0.949
62.490588049,-0.0581,0.0013,0.9478,0.950
62.49211956,-0.0584,0.0013,0.9483,0.950
62.494815393,-0.0587,0.0011,0.9485,0.950
62.496561174,-0.0589,0.0011,0.9485,0.950
62.499255029,-0.0587,0.0011,0.9483,0.950
62.501576799,-0.0584,0.0011,0.9483,0.950
62.503888414,-0.0581,0.0011,0.9478,0.950
62.505598935,-0.0577,0.0011,0.9473,0.949
62.508282789,-0.0572,0.0008,0.9470,0.949
62.509606018,-0.0569,0.0008,0.9470,0.949
62.512390497,-0.0572,0.0008,0.9473,0.949
62.514015185,-0.0574,0.0006,0.9473,0.949
62.516530862,-0.0579,0.0008,0.9473,0.949
62.518641279,-0.0584,0.0008,0.9470,0.949
62.520992424,-0.0591,0.0006,0.9468,0.949
62.523336226,-0.0599,0.0003,0.9465,0.948
62.524492424,-0.0604,0.0001,0.9465,0.948
62.527026695,-0.0604,0.0003,0.9463,0.948
62.528577372,-0.0604,0.0003,0.9463,0.948
62.531261487,-0.0602,0.0003,0.9460,0.948
62.532669872,-0.0596,0.0003,0.9455,0.947
62.535195237,-0.0591,0.0006,0.9453,0.947
62.536600185,-0.0584,0.0006,0.9446,0.946
62.538607945,-0.0579,0.0008,0.9440,0.946
62.541134456,-0.0577,0.0011,0.9435,0.945
62.543741226,-0.0577,0.0011,0.9433,0.945
62.545733101,-0.0577,0.0008,0.9431,0.945
62.54814232,-0.0577,0.0008,0.9428,0.945
62.549877424,-0.0579,0.0008,0.9425,0.944
62.554250758,-0.0584,0.0006,0.9428,0.945
62.555068466,-0.0591,0.0003,0.9428,0.945
62.55688581,-0.0594,0.0001,0.9425,0.944
62.558426747,-0.0594,0.0001,0.9423,0.944
62.560530758,-0.0594,0.0001,0.9421,0.944
62.563344924,-0.0594,-0.0002,0.9421,0.944
62.56508081,-0.0594,-0.0004,0.9418,0.944
62.566811904,-0.0591,-0.0004,0.9413,0.943
62.568945654,-0.0587,-0.0007,0.9410,0.943
62.571193987,-0.0587,-0.0007,0.9406,0.942
62.572580133,-0.0587,-0.0009,0.9406,0.942
62.57512107,-0.0587,-0.0012,0.9406,0.942
62.576580081,-0.0589,-0.0012,0.9406,0.942
62.579201956,-0.0591,-0.0014,0.9403,0.942
62.581040289,-0.0594,-0.0017,0.9401,0.942
62.583393935,-0.0596,-0.0017,0.9401,0.942
62.586839924,-0.0599,-0.0017,0.9398,0.942
62.588313935,-0.0599,-0.0019,0.9398,0.942
62.589858831,-0.0599,-0.0022,0.9398,0.942
62.591064924,-0.0599,-0.0022,0.9398,0.942
62.593115497,-0.0596,-0.0022,0.9398,0.942
62.597057424,-0.0596,-0.0022,0.9395,0.941
62.597904091,-0.0594,-0.0022,0.9393,0.941
62.599971591,-0.0594,-0.0022,0.9391,0.941
62.60189107,-0.0591,-0.0022,0.9391,0.941
62.604422633,-0.0591,-0.0022,0.9388,0.941
62.607018674,-0.0589,-0.0022,0.9388,0.941
62.60766956,-0.0587,-0.0022,0.9388,0.941
62.610384403,-0.0584,-0.0022,0.9386,0.940
62.612680341,-0.0581,-0.0019,0.9386,0.940
62.615051747,-0.0581,-0.0017,0.9386,0.940
62.616400966,-0.0579,-0.0014,0.9383,0.940
62.619241487,-0.0577,-0.0014,0.9383,0.940
62.620560289,-0.0577,-0.0012,0.9383,0.940
62.623283153,-0.0577,-0.0009,0.9383,0.940
62.625612841,-0.0577,-0.0009,0.9383,0.940
62.628591747,-0.0574,-0.0007,0.9383,0.940
62.629682945,-0.0574,-0.0009,0.9386,0.940
62.632118258,-0.0574,-0.0012,0.9386,0.940
62.635128049,-0.0574,-0.0012,0.9386,0.940
62.636823206,-0.0569,-0.0012,0.9383,0.940
62.638204351,-0.0566,-0.0012,0.9381,0.940
62.640562997,-0.0564,-0.0012,0.9383,0.940
62.642871851,-0.0562,-0.0012,0.9391,0.941
62.644956799,-0.0562,-0.0012,0.9393,0.941
62.645477372,-0.0559,-0.0009,0.9398,0.941
62.647607841,-0.0562,-0.0009,0.9403,0.942
62.650242737,-0.0562,-0.0007,0.9406,0.942
62.652454924,-0.0564,-0.0007,0.9408,0.942
62.654770289,-0.0566,-0.0004,0.9410,0.943
62.656248206,-0.0566,-0.0002,0.9416,0.943
62.65868581,-0.0569,-0.0002,0.9421,0.944
62.660225549,-0.0574,-0.0002,0.9425,0.944
62.663055601,-0.0579,-0.0002,0.9433,0.945
62.664436799,-0.0587,0.0001,0.9440,0.946
62.667081747,-0.0591,0.0001,0.9443,0.946
62.670828466,-0.0591,0.0003,0.9448,0.947
62.671555133,-0.0591,0.0003,0.9450,0.947
62.673499143,-0.0591,0.0003,0.9455,0.947
62.675873466,-0.0589,0.0003,0.9458,0.948
62.677880706,-0.0587,0.0006,0.9458,0.948
62.68019357,-0.0584,0.0008,0.9460,0.948
62.683064612,-0.0584,0.0008,0.9463,0.948
62.684205758,-0.0584,0.0011,0.9463,0.948
62.685912008,-0.0587,0.0011,0.9463,0.948
62.688438206,-0.0587,0.0011,0.9463,0.948
62.690796695,-0.0589,0.0008,0.9465,0.948
62.693021174,-0.0589,0.0011,0.9465,0.948
62.695285914,-0.0589,0.0011,0.9465,0.948
62.695908153,-0.0589,0.0011,0.9463,0.948
62.698724299,-0.0587,0.0011,0.9460,0.948
62.700796851,-0.0584,0.0011,0.9460,0.948
62.702960758,-0.0581,0.0008,0.9458,0.948
62.705129508,-0.0581,0.0006,0.9455,0.947
62.707726487,-0.0579,0.0006,0.9453,0.947
62.709704351,-0.0577,0.0003,0.9450,0.947
62.713234612,-0.0577,0.0001,0.9448,0.947
62.713846591,-0.0579,-0.0002,0.9448,0.947
62.715738206,-0.0581,-0.0002,0.9448,0.947
62.717585758,-0.0584,-0.0004,0.9448,0.947
62.719952945,-0.0587,-0.0004,0.9448,0.947
62.721886383,-0.0589,-0.0007,0.9448,0.947
62.724222112,-0.0591,-0.0009,0.9448,0.947
62.726569299,-0.0591,-0.0009,0.9448,0.947
62.729848935,-0.0591,-0.0009,0.9448,0.947
62.730427789,-0.0589,-0.0012,0.9446,0.946
62.732507528,-0.0591,-0.0012,0.9443,0.946
62.734219664,-0.0594,-0.0012,0.9440,0.946
62.736565237,-0.0596,-0.0012,0.9438,0.946
62.739193883,-0.0596,-0.0012,0.9435,0.945
62.740245862,-0.0596,-0.0012,0.9433,0.945
62.74268831,-0.0596,-0.0012,0.9433,0.945
62.744569872,-0.0599,-0.0012,0.9433,0.945
62.74694357,-0.0596,-0.0012,0.9433,0.945
62.748844664,-0.0596,-0.0012,0.9435,0.945
62.75129982,-0.0599,-0.0012,0.9440,0.946
62.753920914,-0.0602,-0.0012,0.9446,0.946
62.755925862,-0.0606,-0.0014,0.9448,0.947
62.756558935,-0.0609,-0.0014,0.9448,0.947
62.75861607,-0.0611,-0.0014,0.9448,0.947
62.761484976,-0.0614,-0.0014,0.9448,0.947
62.763522268,-0.0614,-0.0014,0.9450,0.947
62.766064976,-0.0614,-0.0014,0.9453,0.947
62.76862732,-0.0611,-0.0014,0.9455,0.948
62.76983607,-0.0609,-0.0012,0.9455,0.947
62.772289247,-0.0609,-0.0012,0.9458,0.948
62.774735601,-0.0609,-0.0012,0.9460,0.948
62.776779924,-0.0609,-0.0012,0.9460,0.948
62.778970237,-0.0611,-0.0009,0.9463,0.948
62.779519351,-0.0614,-0.0009,0.9465,0.949
62.782579612,-0.0616,-0.0009,0.9470,0.949
62.785429247,-0.0616,-0.0007,0.9473,0.949
62.787181122,-0.0614,-0.0007,0.9473,0.949
62.78859232,-0.0609,-0.0004,0.9473,0.949
62.79072831,-0.0606,-0.0002,0.9475,0.949
62.792377737,-0.0606,0.0001,0.9478,0.950
62.794966591,-0.0606,0.0003,0.9478,0.950
62.796489143,-0.0604,0.0006,0.9478,0.950
62.798511851,-0.0602,0.0011,0.9475,0.949
62.800981956,-0.0596,0.0013,0.9473,0.949
62.803467528,-0.0594,0.0016,0.9475,0.949
62.805675341,-0.0589,0.0018,0.9480,0.950
62.808092685,-0.0587,0.0021,0.9488,0.951
62.808836435,-0.0584,0.0026,0.9493,0.951
62.810996956,-0.0584,0.0028,0.9498,0.952
62.813129508,-0.0587,0.0028,0.9500,0.952
62.815876174,-0.0589,0.0028,0.9503,0.952
62.818026851,-0.0591,0.0031,0.9503,0.952
62.82023482,-0.0591,0.0031,0.9505,0.952
62.823264716,-0.0591,0.0028,0.9503,0.952
62.824750601,-0.0591,0.0028,0.9498,0.952
62.827194091,-0.0587,0.0028,0.9493,0.951
62.828646643,-0.0587,0.0028,0.9488,0.951
62.830901851,-0.0584,0.0028,0.9483,0.950
62.832728935,-0.0584,0.0026,0.9475,0.949
